id,text,language,crop,label,answer
W1270,Grading karke bechein?,roman_ur,wheat,harvest,"Bhoosa charay, mulch ya bechne ke kaam aata hai; baler ho to bale bana sakte hain. Bechnay se pehle dana saf aur grade karein."
W1271,Contract farming?,roman_ur,wheat,market_price,"Rozana rate qareebi mandi, sarkari SMS ya agri app se check karein. Support price sarkar announce karti hai; procurement centers ki list food ya agri office par."
W1272,Sprayer check karein?,roman_ur,wheat,general_info,"Behtareen amal: certified beej, line sowing, nitrogen split, crown-root, tillering, booting, phool aur grain filling par pani, waqt par kattai. Record rakhein."
W1273,Happy seeder?,roman_ur,wheat,machinery,Apne ilaqe ke liye recommended wheat drill ya happy seeder use karein; beej ki gehrayi aur spacing ke liye setting sahi rakhein.
W1274,Leaf blight?,roman_ur,wheat,disease,Zang par pehli nishani par systemic fungicide chhidkain; resistant kisam len aur der bone se bachein. Smut ke liye agli fasal ke beej ko fungicide se treat karein.
W1275,NPK balance?,roman_ur,wheat,fertilizer,Bone par DAP aur urea ka hissa dalen; baqi nitrogen pehle pani aur tillering par split karein. Dose soil test aur target paidawar par depend karti hai.
W1276,Garmi wheat par?,roman_ur,wheat,weather_risk,Terminal heat dana sookhata hai; waqt par bone aur grain filling par pani nuqsan kam karte hain. Mausam ki advisory dekhein aur pani usi ke mutabiq dein.
W1277,Organic jhariyan?,roman_ur,wheat,weed_control,Pehli nindaai 25–30 din ke andar karein. Broad leaf jhari ke liye broad-leaf herbicide; ghaas ke liye grass product. Tank mix sirf label allow kare to.
W1278,Safai karke bechein?,roman_ur,wheat,harvest,"Jab dana sakht ho, bhoosa zard ho aur nami safe ho to kattai karein. Store se pehle dana achhi tarah sokhain; saaf, sukhi boriyon ya bins mein rakhein."
W1279,Beopari se bachain?,roman_ur,wheat,market_price,Jab paise chahiye hon ya rate achha ho to bechein; behtar quality aur test weight zyada rate dilati hai. Ho sake to sirf ek beopari ko na bechein.
W1280,Scout kitni dafa?,roman_ur,wheat,general_info,"Paidawar variety, bone ka waqt, zarkhaiz, pani aur keera-bimari par depend karti hai. Chhote kisaan group khareed, shared machinery aur market info se faida utha sakte hain."
W1281,Stubble ke sath bone?,roman_ur,wheat,sowing,Chawal ya cotton kattai ke baad recommended window mein boen. Der se bone par beej zyada dalen. Certified beej aur treatment achha stand dete hain.
W1282,Black point?,roman_ur,wheat,disease,"Patton par peeli ya bhoori pustules zang; stem rust kaala. Fungicide jaldi chhidkain, achha coverage dein, resistant variety prefer karein."
W1283,Topdress kab?,roman_ur,wheat,fertilizer,"NPK balance: P aur K bone par, N bone, tillering aur kabhi booting par split. Gobar ya compost chemical khaad ke sath zameen behtar karti hai."
W1284,Terminal heat?,roman_ur,wheat,weather_risk,Frost: frost wale ilaqe mein jaldi bone se bachein; zameen mein nami rakhein. Garmi: waqt par boen taake dana peak garmi se pehle bhare. Oala: zyada kuch nahi; insurance kaam aati hai.
W1285,Patch spray?,roman_ur,wheat,disease,Karnal bunt danon ko kaala aur badboo wala banata hai; saaf beej aur seed treatment use karein. Leaf blight ya daag par recommended stage par fungicide.
W1286,Bale bana kar?,roman_ur,wheat,harvest,Combine ki setting theek karein taake tootna aur nuqsan kam ho. Dana safe nami par store karein; store keerey nazar aain to fumigation ya treatment.
W1287,Aage rate lock?,roman_ur,wheat,market_price,Forward contract ya group bechne se kabhi behtar rate mil sakta hai; behtar rate ke liye dana saaf aur sukha rakhein.
W1288,Spray record?,roman_ur,wheat,general_info,"Gandum ko waqt par bone, balanced khaad, critical stages par pani, jhariyan aur keera-bimari ka control chahiye. Khet ka regular scout karein aur local recommendations follow karein."
W1289,Beej kitni gehrayi?,roman_ur,wheat,sowing,"Zameen bareek, level aur nam honi chahiye. Row spacing 20–25 cm. Rice ke baad zero till ya happy seeder jahan recommend ho use karein."
W1290,Rust resistant kisam?,roman_ur,wheat,disease,Zang par pehli nishani par systemic fungicide chhidkain; resistant kisam len aur der bone se bachein. Smut ke liye agli fasal ke beej ko fungicide se treat karein.
W1291,Phosphorus kab?,roman_ur,wheat,fertilizer,Kam zarkhaiz zameen ko zyada lekin balanced dose chahiye; zinc ya boron kami ho to. Tillering par zarurat ho to foliar urea de sakte hain.
W1292,Barani pani?,roman_ur,wheat,irrigation,"Raiti zameen ko kam kam aur zyada dafa pani dein; nehr kam ho to critical stages par hi dein, ridges ya beds se pani bachain."
W1293,Volunteer plants?,roman_ur,wheat,weed_control,"Achi khet tayari, line sowing aur waqt par pani jhariyan kam karte hain. Herbicide rotate karein taake resistance na bane."
W1294,Moisture check?,roman_ur,wheat,harvest,"Bhoosa charay, mulch ya bechne ke kaam aata hai; baler ho to bale bana sakte hain. Bechnay se pehle dana saf aur grade karein."
W1295,App se rate?,roman_ur,wheat,market_price,"Rozana rate qareebi mandi, sarkari SMS ya agri app se check karein. Support price sarkar announce karti hai; procurement centers ki list food ya agri office par."
W1296,Faida mand keere bachain?,roman_ur,wheat,general_info,"Behtareen amal: certified beej, line sowing, nitrogen split, crown-root, tillering, booting, phool aur grain filling par pani, waqt par kattai. Record rakhein."
W1297,Chauri drill?,roman_ur,wheat,sowing,"Behtar waqt zyada tar ilaqon mein late October se mid-November. Per acre recommended beej, line sowing 3–5 cm gehrayi, bone se pehle seed treatment."
W1298,Rust race?,roman_ur,wheat,disease,"Patton par peeli ya bhoori pustules zang; stem rust kaala. Fungicide jaldi chhidkain, achha coverage dein, resistant variety prefer karein."
W1299,Boron?,roman_ur,wheat,nutrient_deficiency,Zard patte aksar nitrogen ki kami; tillering par urea topdress karein. Zinc kami ho to zinc sulphate ya foliar spray use karein.
W1300,Ek do pani extra?,roman_ur,wheat,irrigation,"Zyada pani waterlogging aur bimari laata hai; pani ka gap 12–20 din rakhein, zameen aur mausam ke hisaab se."
W1301,Mix jhariyan spray?,roman_ur,wheat,weed_control,"Jhariyan chhoti hon to recommended weedicide chhidkain, aam tor par bone ke 25–35 din baad. Broad leaf ya grass product jhari ke hisaab se; label parhen."
W1302,Store keerey ka ilaaj?,roman_ur,wheat,harvest,"Jab dana sakht ho, bhoosa zard ho aur nami safe ho to kattai karein. Store se pehle dana achhi tarah sokhain; saaf, sukhi boriyon ya bins mein rakhein."
W1303,Test weight rate?,roman_ur,wheat,market_price,Jab paise chahiye hon ya rate achha ho to bechein; behtar quality aur test weight zyada rate dilati hai. Ho sake to sirf ek beopari ko na bechein.
W1304,Aphid hadd?,roman_ur,wheat,pest,Keeron ke liye recommended zehr ko sahi waqt aur dose par chhidkain; chust par patton ke niche target karein. Hadd se zyada hone par spray karein.
W1305,Purana beej use?,roman_ur,wheat,sowing,Chawal ya cotton kattai ke baad recommended window mein boen. Der se bone par beej zyada dalen. Certified beej aur treatment achha stand dete hain.
W1306,Fungicide gap?,roman_ur,wheat,disease,Karnal bunt danon ko kaala aur badboo wala banata hai; saaf beej aur seed treatment use karein. Leaf blight ya daag par recommended stage par fungicide.
W1307,Legume ke baad khaad?,roman_ur,wheat,fertilizer,Bone par DAP aur urea ka hissa dalen; baqi nitrogen pehle pani aur tillering par split karein. Dose soil test aur target paidawar par depend karti hai.
W1308,Kinara strip pani?,roman_ur,wheat,irrigation,"Pehla pani bone ke 20–25 din baad crown-root stage par dein; phir tillering, booting, phool aur dana bharnay par. Gap aam tor par 12–20 din."
W1309,Resistant jhariyan?,roman_ur,wheat,weed_control,Pehli nindaai 25–30 din ke andar karein. Broad leaf jhari ke liye broad-leaf herbicide; ghaas ke liye grass product. Tank mix sirf label allow kare to.
W1310,Godaam safe?,roman_ur,wheat,harvest,Combine ki setting theek karein taake tootna aur nuqsan kam ho. Dana safe nami par store karein; store keerey nazar aain to fumigation ya treatment.
W1311,Commission kitna?,roman_ur,wheat,market_price,Forward contract ya group bechne se kabhi behtar rate mil sakta hai; behtar rate ke liye dana saaf aur sukha rakhein.
W1312,Selective zehr?,roman_ur,wheat,pest,"Pehle keera pehchanen, phir usi ke mutabiq dawai use karein. Nitrogen zyada na dein aur khet saaf rakhein."
W1313,Plant kitni per acre?,roman_ur,wheat,sowing,"Zameen bareek, level aur nam honi chahiye. Row spacing 20–25 cm. Rice ke baad zero till ya happy seeder jahan recommend ho use karein."
W1314,Slow rusting kisam?,roman_ur,wheat,disease,Zang par pehli nishani par systemic fungicide chhidkain; resistant kisam len aur der bone se bachein. Smut ke liye agli fasal ke beej ko fungicide se treat karein.
W1315,Sukha ilaqa variety?,roman_ur,wheat,general_info,"Paidawar variety, bone ka waqt, zarkhaiz, pani aur keera-bimari par depend karti hai. Chhote kisaan group khareed, shared machinery aur market info se faida utha sakte hain."
W1316,Gypsum khari zameen?,roman_ur,wheat,fertilizer,"NPK balance: P aur K bone par, N bone, tillering aur kabhi booting par split. Gobar ya compost chemical khaad ke sath zameen behtar karti hai."
W1317,Farm pond?,roman_ur,wheat,irrigation,"Crown-root, tillering, booting, phool aur grain filling par pani zaroori hai. In waqt pani na milne se paidawar kam hoti hai; zyada pani se lodging aati hai."
W1318,Strip crop?,roman_ur,wheat,weed_control,"Achi khet tayari, line sowing aur waqt par pani jhariyan kam karte hain. Herbicide rotate karein taake resistance na bane."
W1319,Fumigation store?,roman_ur,wheat,harvest,"Bhoosa charay, mulch ya bechne ke kaam aata hai; baler ho to bale bana sakte hain. Bechnay se pehle dana saf aur grade karein."
W1320,Achi quality zyada rate?,roman_ur,wheat,market_price,"Rozana rate qareebi mandi, sarkari SMS ya agri app se check karein. Support price sarkar announce karti hai; procurement centers ki list food ya agri office par."
W1321,Pheromone trap?,roman_ur,wheat,pest,Chust par jab colony nazar aaye spray karein; termite mein pani nikalain aur seed treatment karein. Extension se product puchen.
W1322,GhaNta wheat?,roman_ur,wheat,sowing,"Behtar waqt zyada tar ilaqon mein late October se mid-November. Per acre recommended beej, line sowing 3–5 cm gehrayi, bone se pehle seed treatment."
W1323,Bina zehr bimari?,roman_ur,wheat,disease,"Patton par peeli ya bhoori pustules zang; stem rust kaala. Fungicide jaldi chhidkain, achha coverage dein, resistant variety prefer karein."
W1324,Green manure?,roman_ur,wheat,fertilizer,Kam zarkhaiz zameen ko zyada lekin balanced dose chahiye; zinc ya boron kami ho to. Tillering par zarurat ho to foliar urea de sakte hain.
W1325,Community nehr?,roman_ur,wheat,irrigation,"Raiti zameen ko kam kam aur zyada dafa pani dein; nehr kam ho to critical stages par hi dein, ridges ya beds se pani bachain."
W1326,Power weeder?,roman_ur,wheat,weed_control,"Jhariyan chhoti hon to recommended weedicide chhidkain, aam tor par bone ke 25–35 din baad. Broad leaf ya grass product jhari ke hisaab se; label parhen."
W1327,Insurance claim?,roman_ur,wheat,subsidy_loan,Qarz aur subsidy ke liye agri office ya bank jayein; zameen ke kaghzat aur CNIC layein. Kisan card aur sood-free ya kam sood schemes aksar milti hain.
W1328,Neem chust?,roman_ur,wheat,pest,"Scout karein, faida mand keere bachain, zarurat par hi selective zehr chhidkain. Neem ya biopesticide shuru mein kaam aati hai."
W1329,Precision bone?,roman_ur,wheat,sowing,Chawal ya cotton kattai ke baad recommended window mein boen. Der se bone par beej zyada dalen. Certified beej aur treatment achha stand dete hain.
W1330,Residue jalaen?,roman_ur,wheat,general_info,"Gandum ko waqt par bone, balanced khaad, critical stages par pani, jhariyan aur keera-bimari ka control chahiye. Khet ka regular scout karein aur local recommendations follow karein."
W1331,Cost hisab?,roman_ur,wheat,general_info,"Behtareen amal: certified beej, line sowing, nitrogen split, crown-root, tillering, booting, phool aur grain filling par pani, waqt par kattai. Record rakhein."
W1332,Climate smart?,roman_ur,wheat,weather_risk,Terminal heat dana sookhata hai; waqt par bone aur grain filling par pani nuqsan kam karte hain. Mausam ki advisory dekhein aur pani usi ke mutabiq dein.
W1333,Baler bhoosa?,roman_ur,wheat,harvest,"Jab dana sakht ho, bhoosa zard ho aur nami safe ho to kattai karein. Store se pehle dana achhi tarah sokhain; saaf, sukhi boriyon ya bins mein rakhein."
W1334,Cooperative bech?,roman_ur,wheat,market_price,Jab paise chahiye hon ya rate achha ho to bechein; behtar quality aur test weight zyada rate dilati hai. Ho sake to sirf ek beopari ko na bechein.
W1335,Biopesticide?,roman_ur,wheat,pest,Keeron ke liye recommended zehr ko sahi waqt aur dose par chhidkain; chust par patton ke niche target karein. Hadd se zyada hone par spray karein.
W1336,Tiller kitne?,roman_ur,wheat,general_info,"Paidawar variety, bone ka waqt, zarkhaiz, pani aur keera-bimari par depend karti hai. Chhote kisaan group khareed, shared machinery aur market info se faida utha sakte hain."
W1337,Rotation bimari?,roman_ur,wheat,disease,Karnal bunt danon ko kaala aur badboo wala banata hai; saaf beej aur seed treatment use karein. Leaf blight ya daag par recommended stage par fungicide.
W1338,Paidawar per acre?,roman_ur,wheat,general_info,"Gandum ko waqt par bone, balanced khaad, critical stages par pani, jhariyan aur keera-bimari ka control chahiye. Khet ka regular scout karein aur local recommendations follow karein."
W1339,Lodging rokain?,roman_ur,wheat,general_info,"Behtareen amal: certified beej, line sowing, nitrogen split, crown-root, tillering, booting, phool aur grain filling par pani, waqt par kattai. Record rakhein."
W1340,Oala wheat?,roman_ur,wheat,weather_risk,Frost: frost wale ilaqe mein jaldi bone se bachein; zameen mein nami rakhein. Garmi: waqt par boen taake dana peak garmi se pehle bhare. Oala: zyada kuch nahi; insurance kaam aati hai.
W1341,Bhoosa mushroom?,roman_ur,wheat,harvest,Combine ki setting theek karein taake tootna aur nuqsan kam ho. Dana safe nami par store karein; store keerey nazar aain to fumigation ya treatment.
W1342,Seedha mill?,roman_ur,wheat,market_price,Forward contract ya group bechne se kabhi behtar rate mil sakta hai; behtar rate ke liye dana saaf aur sukha rakhein.
W1343,Beej vigor?,roman_ur,wheat,sowing,"Zameen bareek, level aur nam honi chahiye. Row spacing 20–25 cm. Rice ke baad zero till ya happy seeder jahan recommend ho use karein."
W1344,Mix varieties zang?,roman_ur,wheat,disease,Zang par pehli nishani par systemic fungicide chhidkain; resistant kisam len aur der bone se bachein. Smut ke liye agli fasal ke beej ko fungicide se treat karein.
W1345,Nitrogen efficiency?,roman_ur,wheat,fertilizer,Bone par DAP aur urea ka hissa dalen; baqi nitrogen pehle pani aur tillering par split karein. Dose soil test aur target paidawar par depend karti hai.
W1346,Weather alert?,roman_ur,wheat,weather_risk,Terminal heat dana sookhata hai; waqt par bone aur grain filling par pani nuqsan kam karte hain. Mausam ki advisory dekhein aur pani usi ke mutabiq dein.
W1347,Bhusa agle fasal?,roman_ur,wheat,general_info,"Paidawar variety, bone ka waqt, zarkhaiz, pani aur keera-bimari par depend karti hai. Chhote kisaan group khareed, shared machinery aur market info se faida utha sakte hain."
W1348,Chhota kisaan?,roman_ur,wheat,general_info,"Gandum ko waqt par bone, balanced khaad, critical stages par pani, jhariyan aur keera-bimari ka control chahiye. Khet ka regular scout karein aur local recommendations follow karein."
W1349,Calendar mahina dar?,roman_ur,wheat,general_info,"Behtareen amal: certified beej, line sowing, nitrogen split, crown-root, tillering, booting, phool aur grain filling par pani, waqt par kattai. Record rakhein."
W1350,Tasveer bimari?,roman_ur,wheat,general_info,"Paidawar variety, bone ka waqt, zarkhaiz, pani aur keera-bimari par depend karti hai. Chhote kisaan group khareed, shared machinery aur market info se faida utha sakte hain."
W1351,Padosi spray?,roman_ur,wheat,general_info,"Gandum ko waqt par bone, balanced khaad, critical stages par pani, jhariyan aur keera-bimari ka control chahiye. Khet ka regular scout karein aur local recommendations follow karein."
W1352,Behtareen amal?,roman_ur,wheat,general_info,"Behtareen amal: certified beej, line sowing, nitrogen split, crown-root, tillering, booting, phool aur grain filling par pani, waqt par kattai. Record rakhein."
W1353,Madad chahiye gandum.,roman_ur,wheat,greeting,"Salam. Gandum ke sawal pooch sakte hain: kab boen, kitni khaad, pani ka schedule, keera ya bimari ka ilaaj, kattai ya bechne ka tareeqa."
W1354,Fasal mein masla hai.,roman_ur,wheat,general_info,"Paidawar variety, bone ka waqt, zarkhaiz, pani aur keera-bimari par depend karti hai. Chhote kisaan group khareed, shared machinery aur market info se faida utha sakte hain."
W1355,Khet ka sawal.,roman_ur,wheat,general_info,"Gandum ko waqt par bone, balanced khaad, critical stages par pani, jhariyan aur keera-bimari ka control chahiye. Khet ka regular scout karein aur local recommendations follow karein."
W1356,Rehnumai chahiye.,roman_ur,wheat,greeting,"Wa alaikum assalam. Main gandum ke bare mein bone, khaad, pani, jhariyan, keere, bimariyan, kattai aur market mein madad kar sakta hoon. Kya poochna hai?"
W1357,Bone se kattai tak.,roman_ur,wheat,general_info,"Behtareen amal: certified beej, line sowing, nitrogen split, crown-root, tillering, booting, phool aur grain filling par pani, waqt par kattai. Record rakhein."
W1358,Mashwara chahiye.,roman_ur,wheat,greeting,"Salam. Gandum ke sawal pooch sakte hain: kab boen, kitni khaad, pani ka schedule, keera ya bimari ka ilaaj, kattai ya bechne ka tareeqa."
W1359,Gandum ki bimari.,roman_ur,wheat,disease,"Patton par peeli ya bhoori pustules zang; stem rust kaala. Fungicide jaldi chhidkain, achha coverage dein, resistant variety prefer karein."
W1360,Keeron se pareshan.,roman_ur,wheat,pest,"Pehle keera pehchanen, phir usi ke mutabiq dawai use karein. Nitrogen zyada na dein aur khet saaf rakhein."
W1361,Pani ki kami.,roman_ur,wheat,irrigation,"Zyada pani waterlogging aur bimari laata hai; pani ka gap 12–20 din rakhein, zameen aur mausam ke hisaab se."
W1362,Khaad ka schedule.,roman_ur,wheat,fertilizer,"NPK balance: P aur K bone par, N bone, tillering aur kabhi booting par split. Gobar ya compost chemical khaad ke sath zameen behtar karti hai."
W1363,Jhariyan zyada hain.,roman_ur,wheat,weed_control,Pehli nindaai 25–30 din ke andar karein. Broad leaf jhari ke liye broad-leaf herbicide; ghaas ke liye grass product. Tank mix sirf label allow kare to.
W1364,Kattai jaldi?,roman_ur,wheat,harvest,"Bhoosa charay, mulch ya bechne ke kaam aata hai; baler ho to bale bana sakte hain. Bechnay se pehle dana saf aur grade karein."
W1365,Rate theek hai?,roman_ur,wheat,market_price,"Rozana rate qareebi mandi, sarkari SMS ya agri app se check karein. Support price sarkar announce karti hai; procurement centers ki list food ya agri office par."
W1366,Naya kisaan hoon.,roman_ur,wheat,greeting,"Wa alaikum assalam. Main gandum ke bare mein bone, khaad, pani, jhariyan, keere, bimariyan, kattai aur market mein madad kar sakta hoon. Kya poochna hai?"
W1367,Is season gandum.,roman_ur,wheat,general_info,"Paidawar variety, bone ka waqt, zarkhaiz, pani aur keera-bimari par depend karti hai. Chhote kisaan group khareed, shared machinery aur market info se faida utha sakte hain."
W1368,Zameen tayar hai.,roman_ur,wheat,sowing,"Behtar waqt zyada tar ilaqon mein late October se mid-November. Per acre recommended beej, line sowing 3–5 cm gehrayi, bone se pehle seed treatment."
W1369,Pattay sookh rahe.,roman_ur,wheat,nutrient_deficiency,Purane patte zard ya peele N ki kami; recommended nitrogen dalen. Naye patton par safed lakeeren zinc; zinc khaad ya spray use karein.
W1370,Daag aa gaye.,roman_ur,wheat,disease,Karnal bunt danon ko kaala aur badboo wala banata hai; saaf beej aur seed treatment use karein. Leaf blight ya daag par recommended stage par fungicide.
W1371,Saron par kaala.,roman_ur,wheat,disease,Zang par pehli nishani par systemic fungicide chhidkain; resistant kisam len aur der bone se bachein. Smut ke liye agli fasal ke beej ko fungicide se treat karein.
W1372,Pani zyada ho gaya.,roman_ur,wheat,irrigation,"Pehla pani bone ke 20–25 din baad crown-root stage par dein; phir tillering, booting, phool aur dana bharnay par. Gap aam tor par 12–20 din."
W1373,Urea ki kami?,roman_ur,wheat,fertilizer,Kam zarkhaiz zameen ko zyada lekin balanced dose chahiye; zinc ya boron kami ho to. Tillering par zarurat ho to foliar urea de sakte hain.
W1374,Jarhi booti kaun si?,roman_ur,wheat,weed_control,"Achi khet tayari, line sowing aur waqt par pani jhariyan kam karte hain. Herbicide rotate karein taake resistance na bane."
W1375,Dana toot raha.,roman_ur,wheat,harvest,"Jab dana sakht ho, bhoosa zard ho aur nami safe ho to kattai karein. Store se pehle dana achhi tarah sokhain; saaf, sukhi boriyon ya bins mein rakhein."
W1376,Mandi door hai.,roman_ur,wheat,market_price,Jab paise chahiye hon ya rate achha ho to bechein; behtar quality aur test weight zyada rate dilati hai. Ho sake to sirf ek beopari ko na bechein.
W1377,Salam khet ke liye.,roman_ur,wheat,greeting,"Salam. Gandum ke sawal pooch sakte hain: kab boen, kitni khaad, pani ka schedule, keera ya bimari ka ilaaj, kattai ya bechne ka tareeqa."
W1378,Rabi ki fasal.,roman_ur,wheat,general_info,"Gandum ko waqt par bone, balanced khaad, critical stages par pani, jhariyan aur keera-bimari ka control chahiye. Khet ka regular scout karein aur local recommendations follow karein."
W1379,Drill se bone.,roman_ur,wheat,sowing,Chawal ya cotton kattai ke baad recommended window mein boen. Der se bone par beej zyada dalen. Certified beej aur treatment achha stand dete hain.
W1380,Zang aagaya.,roman_ur,wheat,disease,"Patton par peeli ya bhoori pustules zang; stem rust kaala. Fungicide jaldi chhidkain, achha coverage dein, resistant variety prefer karein."
W1381,DAP mehengi hai.,roman_ur,wheat,fertilizer,Bone par DAP aur urea ka hissa dalen; baqi nitrogen pehle pani aur tillering par split karein. Dose soil test aur target paidawar par depend karti hai.
W1382,Nehr band hai.,roman_ur,wheat,irrigation,"Crown-root, tillering, booting, phool aur grain filling par pani zaroori hai. In waqt pani na milne se paidawar kam hoti hai; zyada pani se lodging aati hai."
W1383,Spray kab karein?,roman_ur,wheat,weed_control,"Jhariyan chhoti hon to recommended weedicide chhidkain, aam tor par bone ke 25–35 din baad. Broad leaf ya grass product jhari ke hisaab se; label parhen."
W1384,Safai kaise?,roman_ur,wheat,harvest,Combine ki setting theek karein taake tootna aur nuqsan kam ho. Dana safe nami par store karein; store keerey nazar aain to fumigation ya treatment.
W1385,Support price milega?,roman_ur,wheat,market_price,Forward contract ya group bechne se kabhi behtar rate mil sakta hai; behtar rate ke liye dana saaf aur sukha rakhein.
W1386,Bhai gandum sawal.,roman_ur,wheat,greeting,"Wa alaikum assalam. Main gandum ke bare mein bone, khaad, pani, jhariyan, keere, bimariyan, kattai aur market mein madad kar sakta hoon. Kya poochna hai?"
W1387,Fasal theek nahi.,roman_ur,wheat,general_info,"Behtareen amal: certified beej, line sowing, nitrogen split, crown-root, tillering, booting, phool aur grain filling par pani, waqt par kattai. Record rakhein."
W1388,Barish ho gayi.,roman_ur,wheat,weather_risk,Frost: frost wale ilaqe mein jaldi bone se bachein; zameen mein nami rakhein. Garmi: waqt par boen taake dana peak garmi se pehle bhare. Oala: zyada kuch nahi; insurance kaam aati hai.
W1389,Beej achha lena hai.,roman_ur,wheat,sowing,"Zameen bareek, level aur nam honi chahiye. Row spacing 20–25 cm. Rice ke baad zero till ya happy seeder jahan recommend ho use karein."
W1390,Pattay curl ho rahe.,roman_ur,wheat,pest,Chust par jab colony nazar aaye spray karein; termite mein pani nikalain aur seed treatment karein. Extension se product puchen.
W1391,Potash bhi deni hai?,roman_ur,wheat,fertilizer,"NPK balance: P aur K bone par, N bone, tillering aur kabhi booting par split. Gobar ya compost chemical khaad ke sath zameen behtar karti hai."
W1392,Tube well pani.,roman_ur,wheat,irrigation,"Raiti zameen ko kam kam aur zyada dafa pani dein; nehr kam ho to critical stages par hi dein, ridges ya beds se pani bachain."
W1393,Tank mix?,roman_ur,wheat,weed_control,Pehli nindaai 25–30 din ke andar karein. Broad leaf jhari ke liye broad-leaf herbicide; ghaas ke liye grass product. Tank mix sirf label allow kare to.
W1394,Jaldi kaat lain?,roman_ur,wheat,harvest,"Bhoosa charay, mulch ya bechne ke kaam aata hai; baler ho to bale bana sakte hain. Bechnay se pehle dana saf aur grade karein."
W1395,Behtar rate kaise?,roman_ur,wheat,market_price,"Rozana rate qareebi mandi, sarkari SMS ya agri app se check karein. Support price sarkar announce karti hai; procurement centers ki list food ya agri office par."
W1396,Assalam gandum.,roman_ur,wheat,greeting,"Salam. Gandum ke sawal pooch sakte hain: kab boen, kitni khaad, pani ka schedule, keera ya bimari ka ilaaj, kattai ya bechne ka tareeqa."
W1397,Khet ka nuqsan.,roman_ur,wheat,general_info,"Paidawar variety, bone ka waqt, zarkhaiz, pani aur keera-bimari par depend karti hai. Chhote kisaan group khareed, shared machinery aur market info se faida utha sakte hain."
W1398,Sardi zyada thi.,roman_ur,wheat,weather_risk,Terminal heat dana sookhata hai; waqt par bone aur grain filling par pani nuqsan kam karte hain. Mausam ki advisory dekhein aur pani usi ke mutabiq dein.
W1399,Laser leveler?,roman_ur,wheat,sowing,"Behtar waqt zyada tar ilaqon mein late October se mid-November. Per acre recommended beej, line sowing 3–5 cm gehrayi, bone se pehle seed treatment."
W1400,Chipchipa patte.,roman_ur,wheat,pest,"Scout karein, faida mand keere bachain, zarurat par hi selective zehr chhidkain. Neem ya biopesticide shuru mein kaam aati hai."
W1401,Zinc spray?,roman_ur,wheat,nutrient_deficiency,Ho sake to soil test karwain; phir NPK aur micronutrients dalen. Foliar spray se halki kami jaldi theek ho sakti hai.
W1402,Beds par bone?,roman_ur,wheat,irrigation,"Zyada pani waterlogging aur bimari laata hai; pani ka gap 12–20 din rakhein, zameen aur mausam ke hisaab se."
W1403,Narrow leaf weed?,roman_ur,wheat,weed_control,"Achi khet tayari, line sowing aur waqt par pani jhariyan kam karte hain. Herbicide rotate karein taake resistance na bane."
W1404,Threshing loss?,roman_ur,wheat,harvest,"Jab dana sakht ho, bhoosa zard ho aur nami safe ho to kattai karein. Store se pehle dana achhi tarah sokhain; saaf, sukhi boriyon ya bins mein rakhein."
W1405,Procurement kahan?,roman_ur,wheat,market_price,Jab paise chahiye hon ya rate achha ho to bechein; behtar quality aur test weight zyada rate dilati hai. Ho sake to sirf ek beopari ko na bechein.
W1406,Salam wheat.,roman_ur,wheat,greeting,"Wa alaikum assalam. Main gandum ke bare mein bone, khaad, pani, jhariyan, keere, bimariyan, kattai aur market mein madad kar sakta hoon. Kya poochna hai?"
W1407,Paidawar kam hai.,roman_ur,wheat,general_info,"Gandum ko waqt par bone, balanced khaad, critical stages par pani, jhariyan aur keera-bimari ka control chahiye. Khet ka regular scout karein aur local recommendations follow karein."
W1408,Garmi jaldi aayi.,roman_ur,wheat,weather_risk,Frost: frost wale ilaqe mein jaldi bone se bachein; zameen mein nami rakhein. Garmi: waqt par boen taake dana peak garmi se pehle bhare. Oala: zyada kuch nahi; insurance kaam aati hai.
W1409,Depth kitni?,roman_ur,wheat,sowing,Chawal ya cotton kattai ke baad recommended window mein boen. Der se bone par beej zyada dalen. Certified beej aur treatment achha stand dete hain.
W1410,Honeydew lag raha.,roman_ur,wheat,pest,Keeron ke liye recommended zehr ko sahi waqt aur dose par chhidkain; chust par patton ke niche target karein. Hadd se zyada hone par spray karein.
W1411,Sulphur kami?,roman_ur,wheat,nutrient_deficiency,Zard patte aksar nitrogen ki kami; tillering par urea topdress karein. Zinc kami ho to zinc sulphate ya foliar spray use karein.
W1412,First irrigation?,roman_ur,wheat,irrigation,"Pehla pani bone ke 20–25 din baad crown-root stage par dein; phir tillering, booting, phool aur dana bharnay par. Gap aam tor par 12–20 din."
W1413,Broad leaf spray?,roman_ur,wheat,weed_control,"Jhariyan chhoti hon to recommended weedicide chhidkain, aam tor par bone ke 25–35 din baad. Broad leaf ya grass product jhari ke hisaab se; label parhen."
W1414,Dry kaise karein?,roman_ur,wheat,harvest,Combine ki setting theek karein taake tootna aur nuqsan kam ho. Dana safe nami par store karein; store keerey nazar aain to fumigation ya treatment.
W1415,Documents bechne?,roman_ur,wheat,market_price,Forward contract ya group bechne se kabhi behtar rate mil sakta hai; behtar rate ke liye dana saaf aur sukha rakhein.
W1416,Hello gandum.,roman_ur,wheat,greeting,"Salam. Gandum ke sawal pooch sakte hain: kab boen, kitni khaad, pani ka schedule, keera ya bimari ka ilaaj, kattai ya bechne ka tareeqa."
