"id","text","language","crop","label","answer"
"R1771","Flood ya waterlogged area mein chawal kaise manage karein?","ur","rice","general_help","For detailed rice advice: identify the problem (disease or pest from symptoms), then apply the right control (fungicide, bactericide, or insecticide) at the right time. Use AgriSmart Disease Detection to scan leaves. Keep records of sprays and harvest interval. Integrate cultural practices (variety, fertilizer, water) with chemical control. In Pakistan, common issues are Blast, BPH, Stem Borer, Bacterial blight, and Tungro. Sanitise equipment to avoid moving soil and disease. Thresholds are given in extension guides."
"R1772","Pakistan mein chawal ki bimariyon aur unke control ka summary?","ur","rice","general_help","For detailed rice advice: identify the problem (disease or pest from symptoms), then apply the right control (fungicide, bactericide, or insecticide) at the right time. Use AgriSmart Disease Detection to scan leaves. Keep records of sprays and harvest interval. Integrate cultural practices (variety, fertilizer, water) with chemical control. In Pakistan, common issues are Blast, BPH, Stem Borer, Bacterial blight, and Tungro. Economic threshold guides when insecticide is justified. Resistant varieties are a long-term investment."
"R1773","Chawal bimari control ka critical growth stage kaun sa?","ur","rice","general_help","For detailed rice advice: identify the problem (disease or pest from symptoms), then apply the right control (fungicide, bactericide, or insecticide) at the right time. Use AgriSmart Disease Detection to scan leaves. Keep records of sprays and harvest interval. Integrate cultural practices (variety, fertilizer, water) with chemical control. In Pakistan, common issues are Blast, BPH, Stem Borer, Bacterial blight, and Tungro. Intercropping or rotation can help in the long term. One spray is often not enough; plan a schedule."
"R1774","Chawal schedule mein bimari aur keeda control kaise integrate?","ur","rice","general_help","For detailed rice advice: identify the problem (disease or pest from symptoms), then apply the right control (fungicide, bactericide, or insecticide) at the right time. Use AgriSmart Disease Detection to scan leaves. Keep records of sprays and harvest interval. Integrate cultural practices (variety, fertilizer, water) with chemical control. In Pakistan, common issues are Blast, BPH, Stem Borer, Bacterial blight, and Tungro. Keep water level even to avoid stress at flowering. This helps in high-disease areas."
"R1775","Pakistan mein chawal: high yield aur kam bimari ke liye key practices?","ur","rice","general_help","For detailed rice advice: identify the problem (disease or pest from symptoms), then apply the right control (fungicide, bactericide, or insecticide) at the right time. Use AgriSmart Disease Detection to scan leaves. Keep records of sprays and harvest interval. Integrate cultural practices (variety, fertilizer, water) with chemical control. In Pakistan, common issues are Blast, BPH, Stem Borer, Bacterial blight, and Tungro. Local seed suppliers often have resistant lines. Adjust for your soil and water quality."
"R1776","Wet season mein Rice Blast ke liye fungicide ka behtar time?","ur","rice","disease_query","Rice Blast: Look for diamond-shaped lesions with gray centers and dark borders on leaves; neck blast causes white heads. Favoured by 20–28°C and high humidity. Spray at first sign with Tricyclazole or Propiconazole (e.g. Tilt). Avoid excess nitrogen. Apply at vegetative and early reproductive stage. Resistant varieties help. Report new or severe outbreaks to your extension office. Seed quality matters for the whole season."
"R1777","Rice Neck Blast white heads se pehle kaise pehchanen?","ur","rice","disease_query","Rice Blast: Look for diamond-shaped lesions with gray centers and dark borders on leaves; neck blast causes white heads. Favoured by 20–28°C and high humidity. Spray at first sign with Tricyclazole or Propiconazole (e.g. Tilt). Avoid excess nitrogen. Apply at vegetative and early reproductive stage. Resistant varieties help. Combine cultural and chemical control for best results. Record which product you used and when."
"R1778","Sheath Blight chawal mein plant se plant par phailti hai?","ur","rice","disease_query","Sheath Blight: Lesions on sheath near water level; can blight. Reduce plant density and excess nitrogen. Spray azoxystrobin + difenoconazole or propiconazole (e.g. Amistar Top, Tilt). Clean seed and Trichoderma can help. Avoid dense canopy. Young seedlings are more vulnerable; protect the nursery. Avoid spraying during flowering if the label warns."
"R1779","Bacterial blight chawal: beej treatment ya foliar spray?","ur","rice","disease_query","Bacterial blight: Water-soaked streaks and yellowing on leaves. Use copper-based bactericide (e.g. copper oxychloride). Resistant varieties and clean seed help. Spray when conditions are favourable; avoid overhead irrigation. Balanced fertilization and field sanitation reduce spread. Harvest at the right moisture to avoid shattering. Good nutrition supports plant defence."
"R1780","Chawal ki pattiyon par Brown spot – pehle fungicide ya cultural?","ur","rice","disease_query","Brown spot: Brown lesions on leaves and grains; weak seedlings. Improve nutrition (balanced N, silicon helps). Use Mancozeb or carbendazim (e.g. Dithane, Bavistin) if needed. Well-drained nursery and seed treatment reduce incidence. Avoid excess nitrogen. Store grain in dry, clean conditions. Extension services can confirm identification."
"R1781","False Smut: booting stage par spray se bachao?","ur","rice","disease_query","False Smut: Greenish or yellowish spore balls on panicles at flowering. Reduce nitrogen at panicle stage; use Propiconazole or azoxystrobin mixes (e.g. Amistar Top, Tilt) if needed. Do not consume infected grains. Follow pre-harvest interval. Yield loss from blast can be large if spraying is delayed. This is especially important in wet years."
"R1782","Leaf scald aur Narrow Brown Leaf Spot – same fungicide?","ur","rice","disease_query","Narrow Brown Leaf Spot: Narrow brown lesions along veins. Use fungicides such as mancozeb or triazoles (e.g. Dithane, Tilt). Field sanitation and timely spray at threshold help. Often seen with other foliar diseases. BPH-resistant varieties are available in Pakistan. Timing varies by variety and region."
"R1783","Sheath Rot control: infected plants hataein ya spray?","ur","rice","disease_query","Sheath Rot: Discoloration on sheath around panicle; unfilled grains. Use healthy seed and balanced nutrition; remove badly infected panicles. Propiconazole or other systemic fungicides may be used. Integrated approach recommended. Stem borer has several generations; scout regularly. Consult a local expert if unsure."
"R1784","Chawal mein Tungro infection ke baad koi ilaj?","ur","rice","disease_query","Tungro: Virus causing yellowing and stunting; spread by leafhoppers (e.g. Green Leaf Hopper). No direct cure; use resistant varieties and control vectors with insecticides (e.g. thiamethoxam, imidacloprid). Rogue infected plants; avoid late planting in affected areas. A clean field at planting reduces carryover. Early action usually gives better control."
"R1785","Healthy chawal vs jaldi Bacterial blight – confirm kaise?","ur","rice","disease_query","Bacterial blight: Water-soaked streaks and yellowing on leaves. Use copper-based bactericide (e.g. copper oxychloride). Resistant varieties and clean seed help. Spray when conditions are favourable; avoid overhead irrigation. Balanced fertilization and field sanitation reduce spread. Always follow the label for dose and safety. Document what works on your farm."
"R1786","Rice Blast resistant variety – beej mein kya dekhein?","ur","rice","disease_query","Rice Blast: Look for diamond-shaped lesions with gray centers and dark borders on leaves; neck blast causes white heads. Favoured by 20–28°C and high humidity. Spray at first sign with Tricyclazole or Propiconazole (e.g. Tilt). Avoid excess nitrogen. Apply at vegetative and early reproductive stage. Resistant varieties help. In Punjab and Sindh, adjust timing to your local calendar. Combine with good water management."
"R1787","Rice Stem Borer egg stage kab hoti hai aur kab spray?","ur","rice","pest_query","Rice Stem Borer: Causes dead heart (tillering) and white head (heading). Spray at egg hatch or early larval stage; granular or foliar insecticide. Timely transplanting and resistant varieties help. Multiple generations per season – scout regularly. Keep a record of spray dates and growth stage. Young plants need extra attention."
"R1788","Brown Plant Hopper – chawal mein imidacloprid chalta hai?","ur","rice","pest_query","Brown Plant Hopper: Causes hopper burn and sooty mould. Avoid excess nitrogen; use insecticides such as imidacloprid or thiamethoxam when at threshold. Drain field briefly if severe. Resistant varieties available. Scout fields at least once a week during critical stages. Follow the recommended number of sprays."
"R1789","Rice Hispa upper pattiyon par – upper ya poora plant spray?","ur","rice","pest_query","Rice Hispa: White scraped streaks on leaves. Spray with chlorpyrifos or pyrethroids (check registration); timely planting and resistant varieties help. Conserve natural enemies. Resistant varieties can reduce the need for chemicals. Do not skip the second dose if needed."
"R1790","Rice Gall Midge – jaldi ya der transplant se bachao?","ur","rice","pest_query","Rice Gall Midge: Silver shoots (galls), no panicle. Resistant varieties are best; adjust planting date to avoid peak. Rogue early; some insecticides at early stage may help. Limited chemical options. Ask your extension officer for variety recommendations. Weather can change the best timing."
"R1791","Rice Leaf Roller damaging stage – kaun sa insecticide?","ur","rice","pest_query","Rice Leaf Roller: Larval stage (damaging) feeds on leaves and folds them. Spray when larvae are small; use recommended insecticide. Monitor reproductive stage (adult) for timing. Bt or selective insecticides can be used. Avoid spraying in strong wind or before rain. Thresholds are given in extension guides."
"R1792","Rice Bug milky stage par – dano ke liye safe spray?","ur","rice","pest_query","Rice Bug: Feeds on developing grains at flowering and milky stage. Spray at flowering or early grain fill; choose product safe for grain and follow pre-harvest interval. Monitor panicles. Soil test every 2–3 years for better fertilizer decisions. Resistant varieties are a long-term investment."
"R1793","Chawal nursery mein Thrips – systemic ya contact insecticide?","ur","rice","pest_query","Thrips: Damage leaves and sometimes panicles. Spray with registered insecticide if at threshold; systemic or contact. Protect nursery; avoid excessive drought stress. Drain the field briefly if disease pressure is high. One spray is often not enough; plan a schedule."
"R1794","Green Leaf Hopper aur Tungro – kab spray karein?","ur","rice","pest_query","Green Leaf Hopper: Can transmit Tungro virus. Control with insecticide when populations are high; use resistant varieties in Tungro-prone areas. Monitor early in the season. Use AgriSmart Disease Detection to confirm symptoms. This helps in high-disease areas."
"R1795","Rice Stem Borer: granular ya spray behtar?","ur","rice","pest_query","Rice Stem Borer: Causes dead heart (tillering) and white head (heading). Spray at egg hatch or early larval stage; granular or foliar insecticide. Timely transplanting and resistant varieties help. Multiple generations per season – scout regularly. Split nitrogen application helps reduce blast risk. Adjust for your soil and water quality."
"R1796","Chawal mein fungicide aur insecticide mix kar sakte hain?","ur","rice","general_help","For detailed rice advice: identify the problem (disease or pest from symptoms), then apply the right control (fungicide, bactericide, or insecticide) at the right time. Use AgriSmart Disease Detection to scan leaves. Keep records of sprays and harvest interval. Integrate cultural practices (variety, fertilizer, water) with chemical control. In Pakistan, common issues are Blast, BPH, Stem Borer, Bacterial blight, and Tungro. Remove infected plants to limit spread where possible. Seed quality matters for the whole season."
"R1797","Chawal spray ke baad kaatne se pehle kitna wait?","ur","rice","general_help","For detailed rice advice: identify the problem (disease or pest from symptoms), then apply the right control (fungicide, bactericide, or insecticide) at the right time. Use AgriSmart Disease Detection to scan leaves. Keep records of sprays and harvest interval. Integrate cultural practices (variety, fertilizer, water) with chemical control. In Pakistan, common issues are Blast, BPH, Stem Borer, Bacterial blight, and Tungro. Check pre-harvest interval before applying any pesticide. Record which product you used and when."
"R1798","Chawal khet blast aur BPH ke liye kitni bar scout?","ur","rice","general_help","For detailed rice advice: identify the problem (disease or pest from symptoms), then apply the right control (fungicide, bactericide, or insecticide) at the right time. Use AgriSmart Disease Detection to scan leaves. Keep records of sprays and harvest interval. Integrate cultural practices (variety, fertilizer, water) with chemical control. In Pakistan, common issues are Blast, BPH, Stem Borer, Bacterial blight, and Tungro. Balanced nutrition makes plants less susceptible. Avoid spraying during flowering if the label warns."
"R1799","Chawal mein urea aur pesticide same din de sakte hain?","ur","rice","fertilizer_query","Rice fertilizer: Use split nitrogen to reduce blast risk while maintaining yield. Apply basal (e.g. DAP) at transplanting; top-dress urea at tillering and panicle initiation. Avoid excess N. Recommended NPK and doses depend on soil test. Zinc may be needed. Silicon can reduce brown spot. In Pakistan, follow local recommendations for urea and DAP per acre. Transplant in the recommended window for your area. Good nutrition supports plant defence."
"R1800","Chawal maximum tillering par – fertilizer aur pest risk?","ur","rice","fertilizer_query","Rice fertilizer: Use split nitrogen to reduce blast risk while maintaining yield. Apply basal (e.g. DAP) at transplanting; top-dress urea at tillering and panicle initiation. Avoid excess N. Recommended NPK and doses depend on soil test. Zinc may be needed. Silicon can reduce brown spot. In Pakistan, follow local recommendations for urea and DAP per acre. Water depth affects both disease and pest buildup. Extension services can confirm identification."
"R1801","Chawal panicle initiation – fertilizer aur blast bachao?","ur","rice","fertilizer_query","Rice fertilizer: Use split nitrogen to reduce blast risk while maintaining yield. Apply basal (e.g. DAP) at transplanting; top-dress urea at tillering and panicle initiation. Avoid excess N. Recommended NPK and doses depend on soil test. Zinc may be needed. Silicon can reduce brown spot. In Pakistan, follow local recommendations for urea and DAP per acre. Copper sprays need repeat application as per label. This is especially important in wet years."
"R1802","Chawal mein kam nitrogen se Sheath Blight kaise kam?","ur","rice","fertilizer_query","Rice fertilizer: Use split nitrogen to reduce blast risk while maintaining yield. Apply basal (e.g. DAP) at transplanting; top-dress urea at tillering and panicle initiation. Avoid excess N. Recommended NPK and doses depend on soil test. Zinc may be needed. Silicon can reduce brown spot. In Pakistan, follow local recommendations for urea and DAP per acre. Conserve natural enemies by avoiding broad-spectrum spray when possible. Timing varies by variety and region."
"R1803","Chawal fungicide spray se pehle kab drain karein?","ur","rice","irrigation_query","Rice water management: Maintain recommended depth (e.g. 2–5 cm) during growth. Intermittent drainage can reduce Sheath Blight and blast in some cases. Avoid stress at flowering. Stop irrigation before harvest as per schedule. In Punjab/Sindh, match irrigation to variety and soil. Good water management also helps reduce pest buildup (e.g. BPH). Seed treatment can reduce nursery-stage disease. Consult a local expert if unsure."
"R1804","Continuous flooding aur Rice Stem Borer – koi link?","ur","rice","irrigation_query","Rice water management: Maintain recommended depth (e.g. 2–5 cm) during growth. Intermittent drainage can reduce Sheath Blight and blast in some cases. Avoid stress at flowering. Stop irrigation before harvest as per schedule. In Punjab/Sindh, match irrigation to variety and soil. Good water management also helps reduce pest buildup (e.g. BPH). Monitor weather; humidity favours many rice diseases. Early action usually gives better control."
"R1805","Chawal transplant: 20 din ya 25 din purana plant?","ur","rice","transplanting","Transplant rice at 20–25 days old (4–5 leaf stage). Use 2–3 seedlings per hill at recommended spacing (e.g. 20x20 cm). Proper depth and spacing reduce Sheath Blight and improve yield. In Punjab/Sindh, transplant in the recommended window to avoid Gall Midge and blast peaks. Healthy, disease-free nursery reduces problems in main field. Wide spacing improves air flow and can reduce sheath blight. Document what works on your farm."
"R1806","Chawal mein wide spacing Sheath Blight kam – fayde nuqsan?","ur","rice","transplanting","Transplant rice at 20–25 days old (4–5 leaf stage). Use 2–3 seedlings per hill at recommended spacing (e.g. 20x20 cm). Proper depth and spacing reduce Sheath Blight and improve yield. In Punjab/Sindh, transplant in the recommended window to avoid Gall Midge and blast peaks. Healthy, disease-free nursery reduces problems in main field. Do not exceed recommended nitrogen dose. Combine with good water management."
"R1807","Chawal nursery blast aur hispa se bachao kaise?","ur","rice","cultivation_info","Rice cultivation: Prepare land and nursery; transplant at 20–25 days. Manage water, fertilizer (split N), and pests (Stem Borer, BPH, Hispa) and diseases (Blast, Sheath Blight, Bacterial blight). Growth stages – vegetative, tillering, panicle initiation, flowering, grain fill – determine timing of inputs. In Pakistan, follow regional calendar for nursery and transplanting. Rogue off-types and diseased plants from the nursery. Young plants need extra attention."
"R1808","Chawal fungicide ka safe pre-harvest interval?","ur","rice","harvesting_query","Harvest rice when 80–85% of grains are mature (yellow to golden). Grain moisture around 20–25% at harvest; dry to safe level for storage. Late harvest can increase False Smut and shattering. Cut in dry weather; use proper threshing to minimise loss. In Pakistan, timing depends on variety and region (often Oct–Nov for kharif). Time the first spray at first visible symptoms. Follow the recommended number of sprays."
"R1809","Pehli spray miss ho to Rice Blast se yield loss kitna?","ur","rice","yield_query","To improve rice yield: use resistant varieties, balanced split nitrogen, good water management, and timely pest and disease control. Blast, BPH, and Stem Borer can cause large yield loss if not managed. Optimal harvest timing and reduced post-harvest loss also matter. In Pakistan, achievable yield depends on variety and management; follow local recommendations. In Pakistan, blast is common in kharif; plan sprays accordingly. Do not skip the second dose if needed."
"R1810","Blast aur BPH dono resistant chawal variety kaun si?","ur","rice","crop_variety","Choose rice varieties with resistance to major local diseases (e.g. Blast, Bacterial blight, Tungro) and pests (e.g. BPH, Gall Midge). In Pakistan, basmati and non-basmati options exist; check with your area’s extension or seed supplier for Blast- and BPH-resistant lines. Resistant varieties reduce chemical use and improve yield stability. Fungicide rotation helps prevent resistance. Weather can change the best timing."
"R1811","Pakistan mein chawal Blast aur BPH ka peak season kab?","ur","rice","weather_query","Rice Blast is favoured by 20–28°C and high humidity; BPH can increase in warm, humid conditions. Avoid unnecessary spray before rain; reapply if heavy rain washes off. Ideal grain filling needs adequate temperature and no stress. Use weather forecast to plan irrigation and spray timing. In Pakistan, kharif rice faces monsoon; plan drainage and disease control accordingly. Healthy seedlings from a clean nursery perform better. Thresholds are given in extension guides."
"R1812","Chawal spray ke baad zor barish – dubara spray?","ur","rice","weather_query","Rice Blast is favoured by 20–28°C and high humidity; BPH can increase in warm, humid conditions. Avoid unnecessary spray before rain; reapply if heavy rain washes off. Ideal grain filling needs adequate temperature and no stress. Use weather forecast to plan irrigation and spray timing. In Pakistan, kharif rice faces monsoon; plan drainage and disease control accordingly. Note which varieties perform well in your locality. Resistant varieties are a long-term investment."
"R1813","Chawal ke liye soil pH – bimari kam karne range?","ur","rice","soil_preparation","Rice soil: Prepare land well; level for even water. Optimal pH often 5.5–6.5. Add organic matter if low. For saline or alkaline soil, use tolerant varieties and improve drainage. Soil test for N, P, K and micronutrients. Good preparation and sanitation reduce weeds and disease carryover. Drying grain to safe moisture reduces storage loss. One spray is often not enough; plan a schedule."
"R1814","Chawal residue jalana – agle season blast kam karta hai?","ur","rice","soil_preparation","Rice soil: Prepare land well; level for even water. Optimal pH often 5.5–6.5. Add organic matter if low. For saline or alkaline soil, use tolerant varieties and improve drainage. Soil test for N, P, K and micronutrients. Good preparation and sanitation reduce weeds and disease carryover. Vector control is key where Tungro is a risk. This helps in high-disease areas."
"R1815","Pakistan mein payi janay wali chawal ki bimariyon par tafseeli rehberi chahiye.","ur","rice","greeting","Welcome to AgriSmart! I am your rice farming assistant for detailed guidance. You can ask me about rice diseases (e.g. Rice Blast, Bacterial blight, Sheath Blight), pests (Brown Plant Hopper, Stem Borer, Rice Hispa), fertilizers, irrigation, and cultivation. How can I help you today? Apply fertilizer when the field has standing water as recommended. Adjust for your soil and water quality."
"R1816","Mere chawal ki fasal mein maslay hain. Bimari pehchan kar ilaj janna hai.","ur","rice","greeting","Welcome to AgriSmart! I am your rice farming assistant for detailed guidance. You can ask me about rice diseases (e.g. Rice Blast, Bacterial blight, Sheath Blight), pests (Brown Plant Hopper, Stem Borer, Rice Hispa), fertilizers, irrigation, and cultivation. How can I help you today? Early planting can escape some pest peaks. Seed quality matters for the whole season."
"R1817","Chawal ke keedon aur bimariyon par medium level advice chahiye.","ur","rice","greeting","Welcome to AgriSmart! I am your rice farming assistant for detailed guidance. You can ask me about rice diseases (e.g. Rice Blast, Bacterial blight, Sheath Blight), pests (Brown Plant Hopper, Stem Borer, Rice Hispa), fertilizers, irrigation, and cultivation. How can I help you today? Post-emergence herbicide timing is critical; read the label. Record which product you used and when."
"R1818","Rice blast aur brown spot ka control tafseel se bata dein.","ur","rice","greeting","Welcome to AgriSmart! I am your rice farming assistant for detailed guidance. You can ask me about rice diseases (e.g. Rice Blast, Bacterial blight, Sheath Blight), pests (Brown Plant Hopper, Stem Borer, Rice Hispa), fertilizers, irrigation, and cultivation. How can I help you today? Panicle initiation is a key stage for both fertilizer and disease. Avoid spraying during flowering if the label warns."
"R1819","Chawal ki kheti aur bimari control par expert maloomat chahiye.","ur","rice","greeting","Welcome to AgriSmart! I am your rice farming assistant for detailed guidance. You can ask me about rice diseases (e.g. Rice Blast, Bacterial blight, Sheath Blight), pests (Brown Plant Hopper, Stem Borer, Rice Hispa), fertilizers, irrigation, and cultivation. How can I help you today? Reduce nitrogen if the crop is too lush before flowering. Good nutrition supports plant defence."
"R1820","Salam, Rice blast, sheath blight aur stem borer ka management seekhna hai.","ur","rice","greeting","Welcome to AgriSmart! I am your rice farming assistant for detailed guidance. You can ask me about rice diseases (e.g. Rice Blast, Bacterial blight, Sheath Blight), pests (Brown Plant Hopper, Stem Borer, Rice Hispa), fertilizers, irrigation, and cultivation. How can I help you today? Sanitise equipment to avoid moving soil and disease. Extension services can confirm identification."
"R1821","Chawal ki pattiyon par dhabbe hain. Waja aur pehchan chahiye.","ur","rice","greeting","Welcome to AgriSmart! I am your rice farming assistant for detailed guidance. You can ask me about rice diseases (e.g. Rice Blast, Bacterial blight, Sheath Blight), pests (Brown Plant Hopper, Stem Borer, Rice Hispa), fertilizers, irrigation, and cultivation. How can I help you today? Economic threshold guides when insecticide is justified. This is especially important in wet years."
"R1822","Chawal ki bimari pehchan aur chemical control options chahiye.","ur","rice","greeting","Welcome to AgriSmart! I am your rice farming assistant for detailed guidance. You can ask me about rice diseases (e.g. Rice Blast, Bacterial blight, Sheath Blight), pests (Brown Plant Hopper, Stem Borer, Rice Hispa), fertilizers, irrigation, and cultivation. How can I help you today? Intercropping or rotation can help in the long term. Timing varies by variety and region."
"R1823","Rice Hispa, Gall Midge aur Leaf Roller ke baray mein batao.","ur","rice","greeting","Welcome to AgriSmart! I am your rice farming assistant for detailed guidance. You can ask me about rice diseases (e.g. Rice Blast, Bacterial blight, Sheath Blight), pests (Brown Plant Hopper, Stem Borer, Rice Hispa), fertilizers, irrigation, and cultivation. How can I help you today? Keep water level even to avoid stress at flowering. Consult a local expert if unsure."
"R1824","Bacterial blight aur Tungro chawal mein kaise control karein?","ur","rice","greeting","Welcome to AgriSmart! I am your rice farming assistant for detailed guidance. You can ask me about rice diseases (e.g. Rice Blast, Bacterial blight, Sheath Blight), pests (Brown Plant Hopper, Stem Borer, Rice Hispa), fertilizers, irrigation, and cultivation. How can I help you today? Local seed suppliers often have resistant lines. Early action usually gives better control."
"R1825","False Smut, Sheath Rot aur Neck Blast chawal mein kya hain?","ur","rice","greeting","Welcome to AgriSmart! I am your rice farming assistant for detailed guidance. You can ask me about rice diseases (e.g. Rice Blast, Bacterial blight, Sheath Blight), pests (Brown Plant Hopper, Stem Borer, Rice Hispa), fertilizers, irrigation, and cultivation. How can I help you today? Report new or severe outbreaks to your extension office. Document what works on your farm."
"R1826","Pakistani halat ke liye chawal ke keedon aur bimariyon ka control.","ur","rice","greeting","Welcome to AgriSmart! I am your rice farming assistant for detailed guidance. You can ask me about rice diseases (e.g. Rice Blast, Bacterial blight, Sheath Blight), pests (Brown Plant Hopper, Stem Borer, Rice Hispa), fertilizers, irrigation, and cultivation. How can I help you today? Combine cultural and chemical control for best results. Combine with good water management."
"R1827","Chawal ki kheti aur bimari management par medium advice chahiye.","ur","rice","greeting","Welcome to AgriSmart! I am your rice farming assistant for detailed guidance. You can ask me about rice diseases (e.g. Rice Blast, Bacterial blight, Sheath Blight), pests (Brown Plant Hopper, Stem Borer, Rice Hispa), fertilizers, irrigation, and cultivation. How can I help you today? Young seedlings are more vulnerable; protect the nursery. Young plants need extra attention."
"R1828","Rice leaf hopper aur brown plant hopper ka samna hai. Rehberi chahiye.","ur","rice","greeting","Welcome to AgriSmart! I am your rice farming assistant for detailed guidance. You can ask me about rice diseases (e.g. Rice Blast, Bacterial blight, Sheath Blight), pests (Brown Plant Hopper, Stem Borer, Rice Hispa), fertilizers, irrigation, and cultivation. How can I help you today? Harvest at the right moisture to avoid shattering. Follow the recommended number of sprays."
"R1829","Chawal ki bimari ke symptoms aur kab fungicide ya insecticide dein?","ur","rice","greeting","Welcome to AgriSmart! I am your rice farming assistant for detailed guidance. You can ask me about rice diseases (e.g. Rice Blast, Bacterial blight, Sheath Blight), pests (Brown Plant Hopper, Stem Borer, Rice Hispa), fertilizers, irrigation, and cultivation. How can I help you today? Store grain in dry, clean conditions. Do not skip the second dose if needed."
"R1830","Leaf scald, leaf smut aur narrow brown leaf spot par madad chahiye.","ur","rice","greeting","Welcome to AgriSmart! I am your rice farming assistant for detailed guidance. You can ask me about rice diseases (e.g. Rice Blast, Bacterial blight, Sheath Blight), pests (Brown Plant Hopper, Stem Borer, Rice Hispa), fertilizers, irrigation, and cultivation. How can I help you today? Yield loss from blast can be large if spraying is delayed. Weather can change the best timing."
"R1831","Rice bug, thrips aur green leaf hopper ka control batao.","ur","rice","greeting","Welcome to AgriSmart! I am your rice farming assistant for detailed guidance. You can ask me about rice diseases (e.g. Rice Blast, Bacterial blight, Sheath Blight), pests (Brown Plant Hopper, Stem Borer, Rice Hispa), fertilizers, irrigation, and cultivation. How can I help you today? BPH-resistant varieties are available in Pakistan. Thresholds are given in extension guides."
"R1832","Rice blast aur brown spot mein farq kaise karein?","ur","rice","greeting","Welcome to AgriSmart! I am your rice farming assistant for detailed guidance. You can ask me about rice diseases (e.g. Rice Blast, Bacterial blight, Sheath Blight), pests (Brown Plant Hopper, Stem Borer, Rice Hispa), fertilizers, irrigation, and cultivation. How can I help you today? Stem borer has several generations; scout regularly. Resistant varieties are a long-term investment."
"R1833","Healthy chawal ki fasal aur bimariyon se bachao kaise karein?","ur","rice","greeting","Welcome to AgriSmart! I am your rice farming assistant for detailed guidance. You can ask me about rice diseases (e.g. Rice Blast, Bacterial blight, Sheath Blight), pests (Brown Plant Hopper, Stem Borer, Rice Hispa), fertilizers, irrigation, and cultivation. How can I help you today? A clean field at planting reduces carryover. One spray is often not enough; plan a schedule."
"R1834","Chawal ki kheti aur bimari pehchan tafseel se batao.","ur","rice","greeting","Welcome to AgriSmart! I am your rice farming assistant for detailed guidance. You can ask me about rice diseases (e.g. Rice Blast, Bacterial blight, Sheath Blight), pests (Brown Plant Hopper, Stem Borer, Rice Hispa), fertilizers, irrigation, and cultivation. How can I help you today? Always follow the label for dose and safety. This helps in high-disease areas."
"R1835","Rice Blast ke symptoms kya hain aur kab fungicide spray karein?","ur","rice","disease_query","Rice Blast: Look for diamond-shaped lesions with gray centers and dark borders on leaves; neck blast causes white heads. Favoured by 20–28°C and high humidity. Spray at first sign with Tricyclazole or Propiconazole (e.g. Tilt). Avoid excess nitrogen. Apply at vegetative and early reproductive stage. Resistant varieties help. In Punjab and Sindh, adjust timing to your local calendar. Adjust for your soil and water quality."
"R1836","Rice Blast aur Brown spot mein lesion ki shape se farq kaise karein?","ur","rice","disease_query","Rice Blast: Look for diamond-shaped lesions with gray centers and dark borders on leaves; neck blast causes white heads. Favoured by 20–28°C and high humidity. Spray at first sign with Tricyclazole or Propiconazole (e.g. Tilt). Avoid excess nitrogen. Apply at vegetative and early reproductive stage. Resistant varieties help. Keep a record of spray dates and growth stage. Seed quality matters for the whole season."
"R1837","Rice Blast kis growth stage par zyada nuqsan deta hai aur bachao kaise?","ur","rice","disease_query","Rice Blast: Look for diamond-shaped lesions with gray centers and dark borders on leaves; neck blast causes white heads. Favoured by 20–28°C and high humidity. Spray at first sign with Tricyclazole or Propiconazole (e.g. Tilt). Avoid excess nitrogen. Apply at vegetative and early reproductive stage. Resistant varieties help. Scout fields at least once a week during critical stages. Record which product you used and when."
"R1838","Pakistan mein Rice Blast ke liye kaun sa fungicide aur kitni miqdar?","ur","rice","disease_query","Rice Blast: Look for diamond-shaped lesions with gray centers and dark borders on leaves; neck blast causes white heads. Favoured by 20–28°C and high humidity. Spray at first sign with Tricyclazole or Propiconazole (e.g. Tilt). Avoid excess nitrogen. Apply at vegetative and early reproductive stage. Resistant varieties help. Resistant varieties can reduce the need for chemicals. Avoid spraying during flowering if the label warns."
"R1839","Leaf blast aur Rice Neck Blast mein kya farq hai?","ur","rice","disease_query","Rice Blast: Look for diamond-shaped lesions with gray centers and dark borders on leaves; neck blast causes white heads. Favoured by 20–28°C and high humidity. Spray at first sign with Tricyclazole or Propiconazole (e.g. Tilt). Avoid excess nitrogen. Apply at vegetative and early reproductive stage. Resistant varieties help. Ask your extension officer for variety recommendations. Good nutrition supports plant defence."
"R1840","Rice Blast kab nazar aata hai aur kaunsi mausam ise barhav dete hain?","ur","rice","disease_query","Rice Blast: Look for diamond-shaped lesions with gray centers and dark borders on leaves; neck blast causes white heads. Favoured by 20–28°C and high humidity. Spray at first sign with Tricyclazole or Propiconazole (e.g. Tilt). Avoid excess nitrogen. Apply at vegetative and early reproductive stage. Resistant varieties help. Avoid spraying in strong wind or before rain. Extension services can confirm identification."
"R1841","Chawal ki pattiyon par Rice Blast ke diamond-shaped lesions kaise pehchanen?","ur","rice","disease_query","Rice Blast: Look for diamond-shaped lesions with gray centers and dark borders on leaves; neck blast causes white heads. Favoured by 20–28°C and high humidity. Spray at first sign with Tricyclazole or Propiconazole (e.g. Tilt). Avoid excess nitrogen. Apply at vegetative and early reproductive stage. Resistant varieties help. Soil test every 2–3 years for better fertilizer decisions. This is especially important in wet years."
